CNPJ_FORN,CNPJ_AD,CNPJ_PDV,DT_VENDA,NR_DOCTO,TP_DOCTO,CD_PROD,QT_VDA,VL_VDA,CD_VENDEDOR,NR_LOTE,ANO_MES_VAL,DIA_VAL,TP_UNIDADE,IC_PED_SUGERIDO,VL_VDA_DOLAR,CD_CANAL,MOD_ENTREGA,CEP,CHAVE_NFE,NM_FILIAL,MOD_DOCTO,SERIE_DOCTO,ORIGEM_PEDIDO
"250","33821259000152","01928075018066","20210820","37545","N","7899975800585","00000008","00015.67","105","","","","","","","","","76816-800","","","","",""
"25036392001656","33821259000152","04240370002796","20210820","37544","N","7899975801544","00000016A","00011.50A","104","","","","","","","","","76808-426","","","","",""
"25036392001656","33821259000152","04240370002796","20210820","37544","N","7899975801568","00000008B","00011.50B","104","","","","","","","","","76808-426","","","","",""
"25036392001656","33821259000152","04240370002796","20210820","37544","N","7899975801940","00000008C","00010.90C","104","","","","","","","","","76808-426","","","","",""
"25036392001656","33821259000152","18341574000199","20210820","37548","N","7899975801544","00000010","00011.50","102","","","","","","","","","76807-441","","","","",""
"25036392001656","33821259000152","18341574000199","20210820","37548","N","7899975801551","00000010","00011.50","102","","","","","","","","","76807-441","","","","",""
"25036392001656","33821259000152","18341574000199","20210820","37548","N","7899975801568","00000020","00011.50","102","","","","","","","","","76807-441","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7891000106808","00000002","00019.50","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7891000106969","00000003","00019.50","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7891000120071","00000002","00015.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7891000120521","00000001","00015.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975800035","00000003","00019.50","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975800752","00000002","00020.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975800769","00000003","00020.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975800882","00000004","00020.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975800905","00000010","00020.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975800929","00000001","00175.00","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975801520","00000002","00017.40","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975801629","00000001","00020.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975801827","00000005","00017.40","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975802145","00000001","00175.00","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","08820217000150","20210820","37549","N","7899975802213","00000003","00015.75","102","","","","","","","","","76810-160","","","","",""
"25036392001656","33821259000152","09307931000101","20210820","37546","N","7899975801544","00000010","00011.50","103","","","","","","","","","76829-422","","","","",""
"25036392001656","33821259000152","09307931000101","20210820","37546","N","7899975801551","00000010","00011.50","103","","","","","","","","","76829-422","","","","",""
"25036392001656","33821259000152","09307931000101","20210820","37546","N","7899975801568","00000030","00011.50","103","","","","","","","","","76829-422","","","","",""
"25036392001656","33821259000152","23245945000250","20210820","37547","N","7899975801544","00000020","00011.50","103","","","","","","","","","76812-695","","","","",""
"25036392001656","33821259000152","23245945000250","20210820","37547","N","7899975801568","00000020","00011.50","103","","","","","","","","","76812-695","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000106808","00000020","00016.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000106907","00000017","00016.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000106921","00000007","00016.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000106945","00000005","00016.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000106969","00000020","00016.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000120071","00000020","00014.60","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000120507","00000020","00014.60","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7891000120521","00000013","00014.60","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975800035","00000030","00016.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975800585","00000015","00014.60","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975800752","00000010","00017.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975800769","00000025","00017.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975800882","00000010","00017.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975800905","00000040","00017.30","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975801520","00000003","00017.40","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975801537","00000003","00017.40","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975801629","00000010","00020.75","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975801827","00000003","00017.40","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975801971","00000010","00020.50","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975802107","00000003","00020.50","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975802114","00000003","00020.50","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975802121","00000003","00020.50","211","","","","","","","","","69800-000","","","","",""
"25036392001656","33821259000152","17395399000150","20210820","37552","N","7899975802138","00000003","00020.50","211","","","","","","","","","69800-000","","","","",""
