CNPJ_FORN,CNPJ_AD,CNPJ_PDV,DT_VENDA,NR_DOCTO,TP_DOCTO,CD_PROD,QT_VDA,VL_VDA,CD_VENDEDOR,NR_LOTE,ANO_MES_VAL,DIA_VAL,TP_UNIDADE,IC_PED_SUGERIDO,VL_VDA_DOLAR,CD_CANAL,MOD_ENTREGA,CEP,CHAVE_NFE,NM_FILIAL,MOD_DOCTO,SERIE_DOCTO,ORIGEM_PEDIDO
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7891118014071","000000000000001.0000","00193.00","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7891118015153","000000000000005.0000","00071.82","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7891118025312","000000000000003.0000","00105.36","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7898142859166","000000000000003.0000","00197.30","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7898142863125","000000000000000.4167","00249.00","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7898142863347","000000000000000.6250","00165.01","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340764","N","7898142864689","000000000000000.8333","00370.08","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7891118014071","000000000000001.0000","00193.00","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7891118015153","000000000000005.0000","00071.82","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7891118025312","000000000000003.0000","00105.36","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7898142859166","000000000000003.0000","00197.30","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7898142863125","000000000000000.4167","00249.00","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7898142863347","000000000000000.6250","00165.01","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","11107325000194","20210813","340765","B","7898142864689","000000000000000.8333","00370.09","608","","","","0001","","","","","79034-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118012008","000000000000003.0000","00084.00","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118012718","000000000000003.0000","00081.90","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118015306","000000000000005.0000","00086.70","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118015313","000000000000005.0000","00086.70","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118015337","000000000000005.0000","00086.70","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118015351","000000000000005.0000","00086.70","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652006127","20210813","340766","N","7891118015382","000000000000002.0000","00086.70","608","","","","0001","","","","","79051-000","","","","",""
"54360656002511","33143009000100","09477652001320","20210813","340767","N","7891118012718","000000000000005.0000","00081.90","608","","","","0001","","","","","79094-000","","","","",""
"54360656002511","33143009000100","09477652001320","20210813","340767","N","7891118015306","000000000000005.0000","00086.70","608","","","","0001","","","","","79094-000","","","","",""
"54360656002511","33143009000100","09477652001320","20210813","340767","N","7891118015313","000000000000005.0000","00086.70","608","","","","0001","","","","","79094-000","","","","",""
"54360656002511","33143009000100","09477652001320","20210813","340767","N","7891118015337","000000000000005.0000","00086.70","608","","","","0001","","","","","79094-000","","","","",""
"54360656002511","33143009000100","09477652001320","20210813","340767","N","7891118015351","000000000000005.0000","00086.70","608","","","","0001","","","","","79094-000","","","","",""
"54360656002511","33143009000100","09477652001320","20210813","340767","N","7891118015382","000000000000003.0000","00086.70","608","","","","0001","","","","","79094-000","","","","",""
