CNPJ_FORN,CNPJ_AD,CNPJ_PDV,DT_VENDA,NR_DOCTO,TP_DOCTO,CD_PROD,QT_VDA,VL_VDA,CD_VENDEDOR,NR_LOTE,ANO_MES_VAL,DIA_VAL,TP_UNIDADE,IC_PED_SUGERIDO,VL_VDA_DOLAR,CD_CANAL,MOD_ENTREGA,CEP,CHAVE_NFE,NM_FILIAL,MOD_DOCTO,SERIE_DOCTO,ORIGEM_PEDIDO
"22137853000102","10829506000161","107001","20210811","2186924","Venda","386558","6","83,880000","911823","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","107001","20210811","2186924","Venda","419278","6","38,520000","911823","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","107001","20210811","2186924","Venda","419280","6","38,520000","911823","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","1039143","20210811","2186964","Venda","373941","6","16,740000","83719","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","513623","20210811","2186972","Venda","373643","6","25,860000","75061","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","1213155","20210811","2187026","Venda","427706","12","62,280000","3803","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","414671","20210811","2187040","Venda","78359","6","33,720000","902731","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","599438","20210811","2187047","Venda","387332","2","27,980000","87828","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","599438","20210811","2187047","Venda","396862","2","27,980000","87828","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","274549","20210811","2187090","Venda","406261","6","27,960000","86885","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","298221","20210811","2187108","Venda","390756","1","8,470000","62224","","","","","","","","","","","Interg","55","7","Ecommmerce"
"22137853000102","10829506000161","298221","20210811","2187108","Venda","390768","1","8,470000","62224","","","","","","","","","","","Interg","55","7","Ecommmerce"
"22137853000102","10829506000161","780881","20210811","2187110","Venda","406261","2","9,920000","88626","","","","","","","","","","","Interg","55","7","Ecommmerce"
"22137853000102","10829506000161","4420","20210811","2187131","Venda","411371","12","78,720000","3013","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","633586","20210811","2187132","Venda","425266","1","10,660000","903383","","","","","","","","","","","Interg","55","7","Ecommmerce"
"22137853000102","10829506000161","373576","20210811","2187150","Venda","185413","3","14,670000","8199","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","373576","20210811","2187150","Venda","221946","3","14,670000","8199","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","373576","20210811","2187150","Venda","406261","6","29,340000","8199","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","373576","20210811","2187150","Venda","406272","3","26,490000","8199","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","373576","20210811","2187150","Venda","406776","3","14,670000","8199","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","373576","20210811","2187150","Venda","406790","3","14,670000","8199","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","116970","6","28,440000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","116981","6","28,440000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","221946","6","28,440000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","387332","4","56,400000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","389729","2","28,200000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","396849","2","28,200000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","396862","2","28,200000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","406261","12","56,880000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","406788","6","28,440000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","406790","6","28,440000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","433214","4","26,120000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","79972","6","28,440000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","441971","20210811","2187164","Venda","79984","24","113,760000","13237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","298347","20210811","2187175","Venda","419485","5","32,450000","7365","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","598732","20210811","2187192","Venda","144575","2","53,880000","80597","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","598732","20210811","2187192","Venda","79984","6","30,300000","80597","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","424274","20210811","2187222","Venda","185413","2","9,720000","7365","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","424274","20210811","2187222","Venda","221946","1","4,860000","7365","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","424274","20210811","2187222","Venda","406776","1","4,860000","7365","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","424274","20210811","2187222","Venda","79972","1","4,860000","7365","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","704295","20210811","2187236","Venda","135071","2","18,220000","999921","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","519248","20210811","2187261","Venda","443311","12","68,880000","87373","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","519248","20210811","2187261","Venda","443335","12","68,880000","87373","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","268653","20210811","2187312","Venda","422540","6","28,320000","92964","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","538905","20210811","2187423","Venda","116970","4","19,160000","74471","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","538905","20210811","2187423","Venda","185413","4","19,160000","74471","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","538905","20210811","2187423","Venda","221946","4","19,160000","74471","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","538905","20210811","2187423","Venda","79972","4","19,160000","74471","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","88845","20210811","2187495","Venda","406261","3","14,970000","12660","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","88845","20210811","2187495","Venda","406788","3","14,970000","12660","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","1006897","20210811","2187504","Venda","116970","6","27,000000","87336","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","1006897","20210811","2187504","Venda","185413","12","54,000000","87336","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","1006897","20210811","2187504","Venda","221946","12","54,000000","87336","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","563766","20210811","2187545","Venda","116970","3","14,970000","7717","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","491287","20210811","2187561","Venda","427718","4","21,560000","81565","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","491287","20210811","2187561","Venda","443300","3","18,180000","81565","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","491287","20210811","2187561","Venda","443323","3","18,180000","81565","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","579567","20210811","2187577","Venda","406261","12","53,400000","100833","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","1914674","20210811","2187590","Venda","373631","6","17,160000","578423","","","","","","","","","","","Interg","55","7","Ecommmerce"
"22137853000102","10829506000161","1039155","20210811","2187596","Venda","385890","1","15,240000","83719","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","543299","20210811","2187603","Venda","411360","2","12,980000","71500","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","399966","20210811","2187608","Venda","385981","2","27,780000","88237","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","649016","20210811","2187609","Venda","373631","6","17,280000","80238","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","649016","20210811","2187609","Venda","411358","2","13,720000","80238","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","649016","20210811","2187609","Venda","411360","2","13,720000","80238","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","649016","20210811","2187609","Venda","443219","6","24,960000","80238","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","522508","20210811","2187634","Venda","185413","3","14,820000","5307","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","522508","20210811","2187634","Venda","373898","6","16,680000","5307","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","522508","20210811","2187634","Venda","374167","6","16,680000","5307","","","","","","","","","","","Interg","55","7","Venda Externa"
"22137853000102","10829506000161","522508","20210811","2187634","Venda","374684","6","16,680000","5307","","","","","","","","","","","Interg","55","7","Venda Externa"
