CNPJ_FORN,CNPJ_AD,CNPJ_PDV,DT_VENDA,NR_DOCTO,TP_DOCTO,CD_PROD,QT_VDA,VL_VDA,CD_VENDEDOR,NR_LOTE,ANO_MES_VAL,DIA_VAL,TP_UNIDADE,IC_PED_SUGERIDO,VL_VDA_DOLAR,CD_CANAL,MOD_ENTREGA,CEP,CHAVE_NFE,NM_FILIAL,MOD_DOCTO,SERIE_DOCTO,ORIGEM_PEDIDO
"33856394001962","15427207000971","5121299","20210809","01580349","E","8501110080446","-0000002","00099.90","","","","","","","00000.00","","2","49045-770","","","","",""
"33856394001962","15427207000971","5114772","20210809","01580348","E","7312040551675","-0000001","00069.61","","","","","","","00000.00","","2","54290-111","","","","",""
"33856394001962","15427207000971","2137173","20210809","01580345","E","5000329002537","-0000001","00154.90","","","","","","","00000.00","","2","78040-365","","","","",""
"33856394001962","15427207000971","2137173","20210809","01580345","E","5000299618073","-0000001","00154.90","","LKHR0063","202302","28","","","00000.00","","2","78040-365","","","","",""
"33856394001962","15427207000971","5094955","20210809","01580347","E","7312040017508","-0000001","00006.90","","","","","","","00000.00","","2","13057-105","","","","",""
"33856394001962","15427207000971","628429","20210809","01580299","E","8501110080446","-0000002","00104.40","","","","","","","00000.00","","2","05661-020","","","","",""
"33856394001962","15427207000971","5100965","20210809","01580346","E","5000329002537","-0000001","00065.94","","","","","","","00000.00","","2","05396-410","","","","",""
"33856394001962","15427207000971","5100965","20210809","01580346","E","5000329002537","-0000001","00130.14","","","","","","","00000.00","","2","05396-410","","","","",""
"33856394001962","15427207000971","5100965","20210809","01580346","E","7312040017010","-0000001","00043.96","","","","","","","00000.00","","2","05396-410","","","","",""
"33856394001962","15427207000971","5100965","20210809","01580346","E","7312040017010","-0000001","00086.76","","","","","","","00000.00","","2","05396-410","","","","",""
"33856394001962","15427207000971","5158258","20210809","01580209","E","7891155014409","00000001","00034.90","","","","","","","00000.00","DCB","2","36037-785","","","","",""
"33856394001962","15427207000971","5158258","20210809","01580210","E","5000299611197","00000002","00103.92","","","","","","","00000.00","DCB","2","36037-785","","","","",""
"33856394001962","15427207000971","5158258","20210809","01580210","E","7891155014409","00000001","00034.90","","","","","","","00000.00","DCB","2","36037-785","","","","",""
"33856394001962","15427207000971","5158258","20210809","01580209","E","5000299611197","00000002","00103.92","","","","","","","00000.00","DCB","2","36037-785","","","","",""
"33856394001962","15427207000971","590888","20210809","01580358","E","5000299628096","00000003","00069.90","","","","","","","00000.00","DCB","2","13233-060","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580264","E","080432100783","00000001","00449.90","","","","","","","00000.00","DCB","2","77415-705","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580265","E","0798190099750","00000001","00023.45","","","","","","","00000.00","DCB","2","77415-705","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580264","E","0798190099750","00000001","00023.45","","","","","","","00000.00","DCB","2","77415-705","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580265","E","080432100783","00000001","00449.90","","","","","","","00000.00","DCB","2","77415-705","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580265","E","42213277","00000001","00296.90","","","","","","","00000.00","DCB","2","77415-705","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580265","E","674545000841","00000001","00335.90","","","","","","","00000.00","DCB","2","77415-705","","","","",""
"33856394001962","15427207000971","5162349","20210809","01580264","E","674545000841","00000001","00335.90","","","","","","","00000.00","DCB","2","77415-705","","","","",""
