CNPJ_FORN,CNPJ_AD,CNPJ_PDV,DT_VENDA,NR_DOCTO,TP_DOCTO,CD_PROD,QT_VDA,VL_VDA,CD_VENDEDOR,NR_LOTE,ANO_MES_VAL,DIA_VAL,TP_UNIDADE,IC_PED_SUGERIDO,VL_VDA_DOLAR,CD_CANAL,MOD_ENTREGA,CEP,CHAVE_NFE,NM_FILIAL,MOD_DOCTO,SERIE_DOCTO,ORIGEM_PEDIDO
"33856394001962","15427207000971","1264849","20210810","01580766","E","7891050004734","00000001","00036.25","","21118R3681211","205012","30","","","00000.00","MGZNL","2","20540-220","","","","",""
"33856394001962","15427207000971","5160392","20210810","01580765","E","7891050004734","00000002","00032.62","","21118R3681211","205012","30","","","00000.00","MGZNL","2","13348-130","","","","",""
"33856394001962","15427207000971","5160392","20210810","01580762","E","7891050004734","00000010","00032.62","","21118R3681211","205012","30","","","00000.00","MGZNL","2","13348-130","","","","",""
"33856394001962","15427207000971","2442935","20210810","01580716","E","7891050004734","00000001","00039.90","","21118R3681211","205012","30","","","00000.00","DCO","2","01035-100","","","","",""
"33856394001962","15427207000971","3477388","20210810","01580613","E","7891050004734","00000001","00049.90","","21015R3668311","205012","30","","","00000.00","PRC","2","37558-000","","","","",""
"33856394001962","15427207000971","5189049","20210810","01580663","E","7891050004734","00000001","00052.90","","21015R3668311","205012","30","","","00000.00","LXRYL","2","08050-810","","","","",""
"33856394001962","15427207000971","1938164","20210810","01580605","E","7891050004734","00000010","00032.62","","21015R3668311","205012","30","","","00000.00","MGZNL","2","37552-064","","","","",""
"33856394001962","15427207000971","2473888","20210810","01580658","E","7891050004734","00000002","00032.62","","21015R3668311","205012","30","","","00000.00","MGZNL","2","14500-000","","","","",""
"33856394001962","15427207000971","746659","20210810","01580607","E","7891050004734","00000003","00045.90","","21015R3668311","205012","30","","","00000.00","LJSAM","2","29104-300","","","","",""
"33856394001962","15427207000971","5189145","20210810","01580600","E","7891050004734","00000001","00052.90","","21015R3668311","205012","30","","","00000.00","LXRYL","2","89227-301","","","","",""
"33856394001962","15427207000971","5177369","20210810","01580599","E","3057230000253","00000001","00071.90","","0293A2","202210","30","","","00000.00","DCO","2","37640-000","","","","",""
"33856394001962","15427207000971","2176980","20210810","01580732","E","3057230000253","00000004","00061.47","","0293A2","202210","30","","","00000.00","DCO","2","04532-040","","","","",""
"33856394001962","15427207000971","5184419","20210810","01580760","E","7891050004734","00000001","00036.25","","21118R3681211","205012","30","","","00000.00","MGZNL","2","90035-030","","","","",""
"33856394001962","15427207000971","5188742","20210810","01580700","E","7891050004734","00000001","00052.90","","21015R3668311","205012","30","","","00000.00","LXRYL","2","82940-150","","","","",""
"33856394001962","15427207000971","5185661","20210810","01580733","E","3057230000253","00000001","00078.23","","0293A2","202210","30","","","00000.00","DCB","2","04015-070","","","","",""
"33856394001962","15427207000971","5190147","20210810","01580754","E","5000299618073","00000003","00104.90","","LKHR0627","202301","30","","","00000.00","CRRFR","2","22753-053","","","","",""
"33856394001962","15427207000971","5189165","20210810","01580690","E","5000299618073","00000001","00104.90","","LKHR0627","202301","30","","","00000.00","PERNO","2","07230-451","","","","",""
"33856394001962","15427207000971","5092390","20210810","01580692","E","5000299618073","00000001","00104.90","","LKHR0627","202301","30","","","00000.00","LXRYL","2","25710-290","","","","",""
"33856394001962","15427207000971","5186560","20210810","01580691","E","5000299618073","00000001","00104.90","","LKHR0627","202301","30","","","00000.00","PERNO","2","04351-050","","","","",""
"33856394001962","15427207000971","5191397","20210810","01580783","E","5000299618073","00000001","00104.90","","LKHR0627","202301","30","","","00000.00","LXRYL","2","04917-160","","","","",""
"33856394001962","15427207000971","4729487","20210810","01580761","E","5000299618073","00000001","00104.90","","LKHR0627","202301","30","","","00000.00","CRRFR","2","02233-050","","","","",""
"33856394001962","15427207000971","5188436","20210810","01580639","E","8006550340230","00000001","00044.34","","20077","205012","31","","","00000.00","MGZNL","2","05311-000","","","","",""
"33856394001962","15427207000971","4166760","20210810","01580791","E","8006550340230","00000006","00054.90","","20077","205012","31","","","00000.00","MGZNL","2","28610-190","","","","",""
"33856394001962","15427207000971","5185661","20210810","01580733","E","8006550340230","00000001","00060.84","","20077","205012","31","","","00000.00","DCB","2","04015-070","","","","",""
"33856394001962","15427207000971","1069698","20210810","01580731","E","8006550340230","00000002","00049.41","","20077","205012","31","","","00000.00","MGZNL","2","12945-003","","","","",""
"33856394001962","15427207000971","5189450","20210810","01580638","E","8006550340230","00000001","00052.16","","20077","205012","31","","","00000.00","MGZNL","2","11320-201","","","","",""
"33856394001962","15427207000971","5185695","20210810","01580720","E","7896000597434","00000004","00004.40","","0111598SP","202111","15","","","00000.00","DCB","2","41098-040","","","","",""
"33856394001962","15427207000971","5185695","20210810","01580720","E","7893595159726","00000001","00039.90","","10325","202403","30","","","00000.00","DCB","2","41098-040","","","","",""
"33856394001962","15427207000971","5185661","20210810","01580733","E","8006550301040","00000001","00060.83","","20189C","205012","31","","","00000.00","DCB","2","04015-070","","","","",""
"33856394001962","15427207000971","3343629","20210810","01580739","E","5000299618073","00000001","00104.90","","LKHR0627","202301","30","","","00000.00","LXRYL","2","89235-550","","","","",""
"33856394001962","15427207000971","2081089","20210810","01580715","E","8006550340230","00000001","00052.16","","20077","205012","31","","","00000.00","MGZNL","2","04105-001","","","","",""
"33856394001962","15427207000971","2442935","20210810","01580716","E","10615905927542","00000001","00014.32","","","","","","","00000.00","DCO","2","01035-100","","","","",""
"33856394001962","15427207000971","5188764","20210810","01580724","E","080432106846","00000001","00169.90","","","","","","","00000.00","LXRYL","2","04304-011","","","","",""
"33856394001962","15427207000971","3343629","20210810","01580739","E","0735810195935","00000001","00032.90","","","","","","","00000.00","LXRYL","2","89235-550","","","","",""
"33856394001962","15427207000971","5185511","20210810","01580769","E","080432100783","00000001","00479.90","","","","","","","00000.00","MGZNL","2","85807-290","","","","",""
"33856394001962","15427207000971","3549625","20210810","01580712","E","080432100783","00000001","00349.96","","","","","","","00000.00","PERNO","2","09950-000","","","","",""
"33856394001962","15427207000971","5186726","20210810","01580682","E","080432100783","00000002","00449.90","","","","","","","00000.00","PERNO","2","03122-020","","","","",""
"33856394001962","15427207000971","2147105","20210810","01580699","E","5000329002537","00000002","00149.90","","","","","","","00000.00","LXRYL","2","11680-000","","","","",""
"33856394001962","15427207000971","4941616","20210810","01580681","E","080432100783","00000001","00479.90","","","","","","","00000.00","LXRYL","2","04531-000","","","","",""
"33856394001962","15427207000971","5186559","20210810","01580702","E","5000329002537","00000001","00084.92","","","","","","","00000.00","MGZNL","2","13070-030","","","","",""
"33856394001962","15427207000971","4374857","20210810","01580711","E","080432100783","00000001","00433.89","","","","","","","00000.00","LXRYL","2","71741-403","","","","",""
"33856394001962","15427207000971","5186426","20210810","01580717","E","080432100783","00000001","00346.46","","","","","","","00000.00","GPA","2","01409-003","","","","",""
